8 1708679548 1.000000 -1 1.000000 1.000000 1.000000
8 1708679563 1.000000 -1 1.000000 1.000000 1.000000
8 1708679578 1.000000 -1 1.000000 1.000000 1.000000
18 1708679713 1.000000 -1 1.000000 1.000000 1.000000
18 1708679728 1.000000 -1 1.000000 1.000000 1.000000
18 1708679743 1.000000 -1 1.000000 1.000000 1.000000
20 1708679778 1.000000 -1 1.000000 1.000000 1.000000
18 1708679888 1.000000 -1 1.000000 1.000000 1.000000
18 1708679903 1.000000 -1 1.000000 1.000000 1.000000
20 1708679953 1.000000 -1 1.000000 1.000000 1.000000
20 1708679968 1.000000 -1 1.000000 1.000000 1.000000
