13 1708599965 0.800000 1 0.800000 0.800000 0.800000
13 1708599980 0.800000 1 0.800000 0.800000 0.800000
13 1708599995 0.800000 1 0.800000 0.800000 0.800000
13 1708600015 0.400000 2 0.400000 0.400000 0.400000
13 1708600020 1.000000 1 1.000000 1.000000 1.000000
13 1708600030 0.400000 2 0.400000 0.400000 0.400000
13 1708600035 1.000000 1 1.000000 1.000000 1.000000
13 1708600045 0.800000 4 0.800000 0.800000 0.800000
13 1708600050 1.400000 2 1.400000 1.400000 1.400000
13 1708600060 0.400000 2 0.400000 0.400000 0.400000
13 1708600065 0.400000 1 0.400000 0.400000 0.400000
13 1708600065 0.200000 1 0.200000 0.200000 0.200000
13 1708600075 0.200000 1 0.200000 0.200000 0.200000
13 1708600075 1.200000 6 1.200000 1.200000 1.200000
13 1708600080 0.600000 2 0.600000 0.600000 0.600000
13 1708600090 0.200000 1 0.200000 0.200000 0.200000
13 1708600090 0.800000 4 0.800000 0.800000 0.800000
13 1708600095 0.200000 1 0.200000 0.200000 0.200000
13 1708600125 1.400000 1 1.400000 1.400000 1.400000
13 1708600140 1.400000 1 1.400000 1.400000 1.400000
13 1708600150 0.400000 2 0.400000 0.400000 0.400000
13 1708600155 1.800000 2 1.800000 1.800000 1.800000
13 1708600165 0.200000 1 0.200000 0.200000 0.200000
13 1708600165 0.200000 1 0.200000 0.200000 0.200000
13 1708600165 0.800000 4 0.800000 0.800000 0.800000
13 1708600170 0.400000 2 0.400000 0.400000 0.400000
13 1708600175 0.400000 1 0.400000 0.400000 0.400000
13 1708600180 0.400000 2 0.400000 0.400000 0.400000
13 1708600185 0.400000 1 0.400000 0.400000 0.400000
13 1708600185 0.200000 1 0.200000 0.200000 0.200000
13 1708600195 0.200000 1 0.200000 0.200000 0.200000
13 1708600225 1.400000 1 1.400000 1.400000 1.400000
13 1708600245 1.400000 1 1.400000 1.400000 1.400000
13 1708600250 0.400000 2 0.400000 0.400000 0.400000
13 1708600255 1.800000 2 1.800000 1.800000 1.800000
13 1708600270 0.200000 1 0.200000 0.200000 0.200000
13 1708600270 0.200000 1 0.200000 0.200000 0.200000
13 1708600270 1.200000 6 1.200000 1.200000 1.200000
13 1708600275 0.400000 1 0.400000 0.400000 0.400000
13 1708600280 0.400000 2 0.400000 0.400000 0.400000
13 1708600285 0.200000 1 0.200000 0.200000 0.200000
13 1708600285 0.600000 2 0.600000 0.600000 0.600000
13 1708600285 0.800000 4 0.800000 0.800000 0.800000
13 1708600295 0.200000 1 0.200000 0.200000 0.200000
13 1708600295 0.200000 1 0.200000 0.200000 0.200000
13 1708600295 0.800000 4 0.800000 0.800000 0.800000
13 1708600330 1.400000 1 1.400000 1.400000 1.400000
13 1708600345 1.400000 1 1.400000 1.400000 1.400000
13 1708600355 1.400000 1 1.400000 1.400000 1.400000
13 1708600355 0.400000 2 0.400000 0.400000 0.400000
13 1708600360 0.400000 1 0.400000 0.400000 0.400000
13 1708600370 0.200000 1 0.200000 0.200000 0.200000
13 1708600370 0.200000 1 0.200000 0.200000 0.200000
13 1708600370 0.800000 4 0.800000 0.800000 0.800000
13 1708600375 0.400000 2 0.400000 0.400000 0.400000
13 1708600380 0.400000 1 0.400000 0.400000 0.400000
13 1708600385 0.400000 2 0.400000 0.400000 0.400000
13 1708600390 0.200000 1 0.200000 0.200000 0.200000
13 1708600390 0.600000 2 0.600000 0.600000 0.600000
13 1708600390 0.800000 4 0.800000 0.800000 0.800000
13 1708600400 0.200000 1 0.200000 0.200000 0.200000
13 1708600400 0.200000 1 0.200000 0.200000 0.200000
13 1708600400 1.000000 5 1.000000 1.000000 1.000000
13 1708600405 1.000000 1 1.000000 1.000000 1.000000
13 1708600405 0.400000 2 0.400000 0.400000 0.400000
13 1708600420 0.400000 1 0.400000 0.400000 0.400000
13 1708600420 0.200000 1 0.200000 0.200000 0.200000
13 1708600420 0.200000 1 0.200000 0.200000 0.200000
13 1708600430 0.500000 1 0.500000 0.500000 0.500000
13 1708600430 0.250000 1 0.250000 0.250000 0.250000
13 1708600430 0.250000 1 0.250000 0.250000 0.250000
