11 1708599965 0.800000 1 0.800000 0.800000 0.800000
11 1708599980 0.800000 1 0.800000 0.800000 0.800000
11 1708599995 0.800000 1 0.800000 0.800000 0.800000
11 1708600020 0.200000 1 0.200000 0.200000 0.200000
19 1708600020 0.200000 1 0.200000 0.200000 0.200000
11 1708600035 0.200000 1 0.200000 0.200000 0.200000
19 1708600035 0.200000 1 0.200000 0.200000 0.200000
11 1708600050 0.400000 2 0.400000 0.400000 0.400000
19 1708600050 0.200000 1 0.200000 0.200000 0.200000
11 1708600065 0.200000 1 0.200000 0.200000 0.200000
19 1708600070 1.000000 1 1.000000 1.000000 1.000000
11 1708600080 0.200000 1 0.200000 0.200000 0.200000
19 1708600085 1.000000 1 1.000000 1.000000 1.000000
19 1708600100 1.000000 1 1.000000 1.000000 1.000000
11 1708600125 1.000000 1 1.000000 1.000000 1.000000
11 1708600140 1.000000 1 1.000000 1.000000 1.000000
11 1708600150 1.000000 1 1.000000 1.000000 1.000000
19 1708600170 1.000000 1 1.000000 1.000000 1.000000
19 1708600190 1.000000 1 1.000000 1.000000 1.000000
19 1708600200 1.000000 1 1.000000 1.000000 1.000000
11 1708600225 1.000000 1 1.000000 1.000000 1.000000
11 1708600245 1.000000 1 1.000000 1.000000 1.000000
11 1708600255 1.000000 1 1.000000 1.000000 1.000000
19 1708600275 1.000000 1 1.000000 1.000000 1.000000
19 1708600290 1.000000 1 1.000000 1.000000 1.000000
19 1708600300 1.000000 1 1.000000 1.000000 1.000000
11 1708600330 1.000000 1 1.000000 1.000000 1.000000
11 1708600345 1.000000 1 1.000000 1.000000 1.000000
11 1708600355 1.000000 1 1.000000 1.000000 1.000000
19 1708600405 1.000000 1 1.000000 1.000000 1.000000
19 1708600420 1.000000 1 1.000000 1.000000 1.000000
19 1708600430 1.250000 1 1.250000 1.250000 1.250000
