5 1708599961 0.000000 1 0.000000 0.000000 0.000000
6 1708599961 0.000000 1 0.000000 0.000000 0.000000
7 1708599961 0.000000 1 0.000000 0.000000 0.000000
5 1708599966 0.000000 1 0.000000 0.000000 0.000000
6 1708599966 0.000000 1 0.000000 0.000000 0.000000
7 1708599966 0.000000 1 0.000000 0.000000 0.000000
5 1708599971 0.000000 1 0.000000 0.000000 0.000000
6 1708599971 0.000000 1 0.000000 0.000000 0.000000
7 1708599971 0.000000 1 0.000000 0.000000 0.000000
5 1708599976 0.000000 1 0.000000 0.000000 0.000000
6 1708599976 0.000000 1 0.000000 0.000000 0.000000
7 1708599976 0.000000 1 0.000000 0.000000 0.000000
5 1708599981 0.000000 1 0.000000 0.000000 0.000000
6 1708599981 0.000000 1 0.000000 0.000000 0.000000
7 1708599981 0.000000 1 0.000000 0.000000 0.000000
5 1708599986 0.000000 1 0.000000 0.000000 0.000000
6 1708599986 0.000000 1 0.000000 0.000000 0.000000
7 1708599986 0.000000 1 0.000000 0.000000 0.000000
5 1708599991 0.000000 1 0.000000 0.000000 0.000000
6 1708599991 0.000000 1 0.000000 0.000000 0.000000
7 1708599991 0.000000 1 0.000000 0.000000 0.000000
5 1708599996 0.000000 1 0.000000 0.000000 0.000000
6 1708599996 0.000000 1 0.000000 0.000000 0.000000
7 1708599996 0.000000 1 0.000000 0.000000 0.000000
5 1708600001 0.000000 1 0.000000 0.000000 0.000000
6 1708600001 0.000000 1 0.000000 0.000000 0.000000
7 1708600001 0.000000 1 0.000000 0.000000 0.000000
5 1708600006 0.000000 1 0.000000 0.000000 0.000000
6 1708600006 0.000000 1 0.000000 0.000000 0.000000
7 1708600006 0.000000 1 0.000000 0.000000 0.000000
5 1708600011 0.000000 1 0.000000 0.000000 0.000000
6 1708600011 0.000000 1 0.000000 0.000000 0.000000
7 1708600011 0.000000 1 0.000000 0.000000 0.000000
5 1708600016 0.000000 1 0.000000 0.000000 0.000000
6 1708600016 0.000000 1 0.000000 0.000000 0.000000
7 1708600016 0.000000 1 0.000000 0.000000 0.000000
5 1708600021 0.000000 1 0.000000 0.000000 0.000000
6 1708600021 0.000000 1 0.000000 0.000000 0.000000
7 1708600021 0.000000 1 0.000000 0.000000 0.000000
5 1708600026 0.000000 1 0.000000 0.000000 0.000000
6 1708600026 0.000000 1 0.000000 0.000000 0.000000
7 1708600026 0.000000 1 0.000000 0.000000 0.000000
5 1708600031 0.000000 1 0.000000 0.000000 0.000000
6 1708600031 0.000000 1 0.000000 0.000000 0.000000
7 1708600031 0.000000 1 0.000000 0.000000 0.000000
5 1708600036 0.000000 1 0.000000 0.000000 0.000000
6 1708600036 0.000000 1 0.000000 0.000000 0.000000
7 1708600036 0.000000 1 0.000000 0.000000 0.000000
5 1708600041 0.000000 1 0.000000 0.000000 0.000000
